id,uid,type,data,created_at,updated_at
398,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""83e600df-de7c-4039-971e-cc9ed3583421"", ""_rev"": ""1-03fc2e4d58fc64135d75e7fead83c8f1"", ""time"": ""2020-04-24T17:28:23.551Z""}","2020-04-24 17:28:24","2020-04-24 17:28:24"
399,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""867313a5-5d55-4275-a05c-60bebe341d03"", ""_rev"": ""1-af430c4db6680378799049dc68ce06d2"", ""time"": ""2020-04-24T17:28:26.104Z"", ""screen"": ""get-home""}","2020-04-24 17:28:26","2020-04-24 17:28:26"
400,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""629616e9-81bf-4eeb-8535-327d7e5fbca7"", ""_rev"": ""1-2275023e69585eb835d0e96558d58e16"", ""time"": ""2020-04-24T17:28:27.066Z""}","2020-04-24 17:28:27","2020-04-24 17:28:27"
401,3e9313a5-f16c-4636-a163-912a945d377d,START,"{""_id"": ""8f329d14-8616-4f44-83b7-5cec7168566a"", ""_rev"": ""1-951749fb64ea58ae7105b3e02ea66ce1"", ""time"": ""2020-04-24T17:28:29.534Z"", ""with"": ""share""}","2020-04-24 17:28:30","2020-04-24 17:28:30"
402,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""cd1e4094-f17d-4344-a052-3d4632a24ad2"", ""_rev"": ""1-3fcab2705a77394700dfdf982add4ba3"", ""time"": ""2020-04-24T17:28:31.816Z"", ""screen"": ""get-home""}","2020-04-24 17:28:32","2020-04-24 17:28:32"
403,3e9313a5-f16c-4636-a163-912a945d377d,LOGIN_ATTEMPT,"{""_id"": ""855f0230-da44-46ac-bb98-8a38da6d281b"", ""_rev"": ""1-014fb8446f7a4d6878528efd8a6eeb4b"", ""time"": ""2020-04-24T17:28:38.960Z"", ""number"": ""01630655234""}","2020-04-24 17:28:39","2020-04-24 17:28:39"
404,3e9313a5-f16c-4636-a163-912a945d377d,LOGIN_SUCCESS,"{""_id"": ""0d308f93-f503-4883-8859-03e72fe327ff"", ""_rev"": ""1-3d7d926f82c18130e8c2c25c0dbb8893"", ""time"": ""2020-04-24T17:28:55.775Z"", ""number"": ""01630655234"", ""target"": ""share-home""}","2020-04-24 17:28:56","2020-04-24 17:28:56"
405,3e9313a5-f16c-4636-a163-912a945d377d,NAVIGATE,"{""_id"": ""4214ce63-3a49-4032-95d5-6bb9978fc0e6"", ""_rev"": ""1-f29aec3fbcc25365c4d09346be6a9a27"", ""time"": ""2020-04-24T17:28:55.771Z"", ""screen"": ""get-home""}","2020-04-24 17:28:56","2020-04-24 17:28:56"
406,3e9313a5-f16c-4636-a163-912a945d377d,NAVIGATE,"{""_id"": ""a1188820-1d16-46d6-bf20-bb48a82688f1"", ""_rev"": ""1-c465601de68c374e43dea03f3a32a2eb"", ""time"": ""2020-04-24T17:28:55.750Z"", ""screen"": ""get-home""}","2020-04-24 17:28:57","2020-04-24 17:28:57"
407,3e9313a5-f16c-4636-a163-912a945d377d,OFFLINE,"{""at"": ""login"", ""_id"": ""073d6843-1668-4f19-8d1c-1edc170e3659"", ""_rev"": ""1-042077d2c7025e67edc06bf81ad099ac"", ""time"": ""2020-04-24T17:29:42.507Z""}","2020-04-24 17:29:57","2020-04-24 17:29:57"
408,3e9313a5-f16c-4636-a163-912a945d377d,START,"{""_id"": ""f4974ac9-2c11-4038-ab84-078ada47d5a4"", ""_rev"": ""1-ac171e73efd915263181d4eaf49c34d5"", ""time"": ""2020-04-24T17:29:42.488Z"", ""with"": ""share""}","2020-04-24 17:29:58","2020-04-24 17:29:58"
409,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""cc92cc61-76fe-4766-95a4-a1a4abe37b76"", ""_rev"": ""1-8df7cdcf457fea241a6d3742ce25e656"", ""time"": ""2020-04-24T17:34:53.415Z""}","2020-04-24 17:34:55","2020-04-24 17:34:55"
410,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""980a4149-481f-428b-ad06-01d95a9f9063"", ""_rev"": ""1-a5165263a2cbb2f2763af5a871e18a0a"", ""time"": ""2020-04-24T17:34:55.345Z"", ""screen"": ""get-home""}","2020-04-24 17:34:56","2020-04-24 17:34:56"
411,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""6de9e1dc-c79f-43b2-b67b-3d48b99fcd4c"", ""_rev"": ""1-91024eebe6136d3defe25cdfbffdece1"", ""time"": ""2020-04-24T17:35:07.329Z"", ""screen"": ""get-home""}","2020-04-24 17:35:08","2020-04-24 17:35:08"
412,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""4f1064da-190b-4420-a523-8e754b8f4cb5"", ""_rev"": ""1-94227bbdeb0fc12e2375f1c3884fd601"", ""time"": ""2020-04-24T17:35:08.001Z"", ""screen"": ""get-home""}","2020-04-24 17:35:09","2020-04-24 17:35:09"
413,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""2cce7b01-d2e6-41b9-8d64-8658df88693c"", ""_rev"": ""1-43342ad18b0a9e05f49840444e890893"", ""time"": ""2020-04-24T17:35:14.631Z"", ""screen"": ""get-home""}","2020-04-24 17:35:15","2020-04-24 17:35:15"
414,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""2282ecce-0342-4026-b13f-44b79762ad87"", ""_rev"": ""1-a63bd5d0ebf310cb4bc626f3a80ce48e"", ""time"": ""2020-04-24T17:35:15.569Z"", ""screen"": ""get-home""}","2020-04-24 17:35:16","2020-04-24 17:35:16"
415,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""462c00f3-2d3b-4335-bf5b-2a174f9505d6"", ""_rev"": ""1-532428941126d01824cfaf7c3541feb5"", ""time"": ""2020-04-24T17:37:14.272Z""}","2020-04-24 17:37:15","2020-04-24 17:37:15"
416,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""afc22265-b0d3-4d66-897b-cd2ba22c64c2"", ""_rev"": ""1-af5aee0f6a7b3b9aaf2a1ca3d3ad58e2"", ""time"": ""2020-04-24T17:37:15.258Z"", ""screen"": ""get-home""}","2020-04-24 17:37:15","2020-04-24 17:37:15"
417,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""178a3d18-97d9-40ed-948c-56226b74e831"", ""_rev"": ""1-5f36450223ce4549cbf830b35d5b913b"", ""time"": ""2020-04-24T17:37:16.683Z""}","2020-04-24 17:37:17","2020-04-24 17:37:17"
418,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""511331f8-c142-4053-b32a-f7f327d0f684"", ""_rev"": ""1-68b89a363c228b75a67350635fcaf2b5"", ""time"": ""2020-04-24T17:37:17.637Z"", ""screen"": ""get-home""}","2020-04-24 17:37:18","2020-04-24 17:37:18"
419,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""0a38d883-b4c0-4bf2-8080-15ff03845ed1"", ""_rev"": ""1-eec4dc7c6b277b1ff455c93c7eb8e5fe"", ""time"": ""2020-04-24T17:42:39.000Z"", ""screen"": ""get-home""}","2020-04-24 17:42:42","2020-04-24 17:42:42"
420,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""c023fc1c-5eba-4349-8929-9c1efc20c2f7"", ""_rev"": ""1-f60b0a512e3c0498c158d1c3f4b24623"", ""time"": ""2020-04-24T17:43:18.728Z"", ""screen"": ""get-home""}","2020-04-24 17:43:19","2020-04-24 17:43:19"
421,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""f2ad4255-a0dd-4f28-9c68-b8a843a43d7d"", ""_rev"": ""1-151371a8e83a98a39b599c104f95c898"", ""time"": ""2020-04-24T17:43:20.865Z"", ""screen"": ""get-home""}","2020-04-24 17:43:21","2020-04-24 17:43:21"
422,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""e8d8caac-a835-46bf-990d-6dc214b218b2"", ""_rev"": ""1-2fe89478585fc3a06fc97041b4e8baa5"", ""time"": ""2020-04-24T17:43:21.491Z"", ""screen"": ""get-home""}","2020-04-24 17:43:22","2020-04-24 17:43:22"
423,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""8e8461f7-aa6c-4182-b8e9-d4ff77fd3ea6"", ""_rev"": ""1-09d9dda7dd02d61f411e4c36a1eac683"", ""time"": ""2020-04-24T17:43:22.111Z"", ""screen"": ""get-home""}","2020-04-24 17:43:22","2020-04-24 17:43:22"
424,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""b80324c7-932c-4bb3-8d3e-1de05fbf863b"", ""_rev"": ""1-b880b0048506f184d94efaaff4fc18b6"", ""time"": ""2020-04-24T17:43:22.645Z"", ""screen"": ""get-home""}","2020-04-24 17:43:23","2020-04-24 17:43:23"
425,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""c3153e3d-5864-4dbb-9b56-ee5ef8c15beb"", ""_rev"": ""1-e61f6e56f4ac828b07aaedaa381bced8"", ""time"": ""2020-04-24T17:43:23.118Z"", ""screen"": ""get-home""}","2020-04-24 17:43:23","2020-04-24 17:43:23"
426,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""17cb5d09-880d-44c7-8102-af7b8d451bff"", ""_rev"": ""1-f5360821d9710b8343f9f3e911a5cbf9"", ""time"": ""2020-04-24T17:43:26.236Z"", ""screen"": ""get-home""}","2020-04-24 17:43:27","2020-04-24 17:43:27"
427,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""7f22f81a-3df5-49a0-91fe-16e63fc95e61"", ""_rev"": ""1-9023ec582d997c868f0aea590e61eb0e"", ""time"": ""2020-04-24T17:43:29.612Z"", ""screen"": ""get-home""}","2020-04-24 17:43:30","2020-04-24 17:43:30"
428,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""355d43cd-530e-47de-9be9-d937fc186bf5"", ""_rev"": ""1-a625f27049c97b455d73ee060bd3da35"", ""time"": ""2020-04-24T17:43:30.584Z"", ""screen"": ""get-home""}","2020-04-24 17:43:31","2020-04-24 17:43:31"
429,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""44b4ae42-68a5-4350-b2c5-227c11267c7a"", ""_rev"": ""1-d7a5992e587fd671b64195247b1ea4f9"", ""time"": ""2020-04-24T17:43:32.559Z"", ""screen"": ""get-home""}","2020-04-24 17:43:33","2020-04-24 17:43:33"
430,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""0bd3c3fa-7676-4514-9ff7-53b67396b95d"", ""_rev"": ""1-21612af6635a1d7ef516f44699a80bba"", ""time"": ""2020-04-24T17:43:36.567Z"", ""screen"": ""get-home""}","2020-04-24 17:43:37","2020-04-24 17:43:37"
431,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""e72fe818-3809-4bc0-a696-26638894e7bd"", ""_rev"": ""1-93eba54e9ea45377380409666ec179a7"", ""time"": ""2020-04-24T17:43:37.147Z"", ""screen"": ""get-home""}","2020-04-24 17:43:37","2020-04-24 17:43:37"
432,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""80906978-dcb5-4ff7-90f1-b62b6dbc860a"", ""_rev"": ""1-f1ed0eefc993d842efda427eb2dfd552"", ""time"": ""2020-04-24T17:43:37.664Z"", ""screen"": ""get-home""}","2020-04-24 17:43:38","2020-04-24 17:43:38"
433,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""50205bd9-d10d-4d7d-92ab-375076766951"", ""_rev"": ""1-3c1ca722aa5eb098795169c6d244cf07"", ""time"": ""2020-04-24T17:43:38.112Z"", ""screen"": ""get-home""}","2020-04-24 17:43:38","2020-04-24 17:43:38"
434,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""fb007ef2-f6ef-40b8-a660-50d4ce8d7cc4"", ""_rev"": ""1-34e727956e5ff99644d02db847f355a6"", ""time"": ""2020-04-24T17:43:40.434Z"", ""screen"": ""get-home""}","2020-04-24 17:43:41","2020-04-24 17:43:41"
435,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""be735de6-aac0-4218-b9d6-9ab4687713d5"", ""_rev"": ""1-85333dd76c07a57f5af87fa565678404"", ""time"": ""2020-04-24T17:43:40.887Z"", ""screen"": ""get-home""}","2020-04-24 17:43:41","2020-04-24 17:43:41"
436,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""4c6595d6-2a6a-42fd-a6d7-3bd14d9c8d3d"", ""_rev"": ""1-9969aa883d2ebec3739c4ba382994b06"", ""time"": ""2020-04-24T17:44:25.456Z"", ""screen"": ""get-home""}","2020-04-24 17:44:26","2020-04-24 17:44:26"
437,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""12aeb733-fe0f-41a9-8e7f-62773ef11cf3"", ""_rev"": ""1-13a2dc3a60c739a85de504365a84a1c1"", ""time"": ""2020-04-24T17:44:25.850Z"", ""screen"": ""get-home""}","2020-04-24 17:44:26","2020-04-24 17:44:26"
438,cc30bdc3-df14-4829-a55e-c4e79990d190,SELF_PROFILE_VIEW,"{""_id"": ""8f8e8d0f-388f-40c2-b8e2-7cbc41087134"", ""_rev"": ""1-1a3334a48c7c42820d91fb0fc25246f8"", ""time"": ""2020-04-24T17:44:32.197Z""}","2020-04-24 17:44:32","2020-04-24 17:44:32"
439,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""81ea78c7-3fd4-46ad-ae48-4286a43bb44c"", ""_rev"": ""1-a2a93746c1af4c71d4a63b843f99c880"", ""time"": ""2020-04-24T17:44:33.166Z"", ""screen"": ""get-home""}","2020-04-24 17:44:33","2020-04-24 17:44:33"
440,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""cb1f9220-6379-4c0a-a969-87ba7dc84f68"", ""_rev"": ""1-dab2eb102527734aed3e93086b342b6c"", ""time"": ""2020-04-24T17:44:41.721Z"", ""screen"": ""get-home""}","2020-04-24 17:44:42","2020-04-24 17:44:42"
441,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""200a7612-2954-4d29-9881-08d8c6282bcd"", ""_rev"": ""1-0834585be3be5c29d6106664ede7b103"", ""time"": ""2020-04-24T17:44:44.630Z"", ""screen"": ""get-home""}","2020-04-24 17:44:45","2020-04-24 17:44:45"
442,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""a7a06dfe-bef0-489c-9be3-83c4491d7f44"", ""_rev"": ""1-42d5e29eac15c5d6ebb668d80574860f"", ""time"": ""2020-04-24T17:44:46.811Z"", ""screen"": ""get-home""}","2020-04-24 17:44:48","2020-04-24 17:44:48"
443,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""45f000b7-8c74-4075-bffa-820a8ff41bf0"", ""_rev"": ""1-52ac23a2cee79c5a2d0f768720bde18b"", ""time"": ""2020-04-24T17:44:47.519Z"", ""screen"": ""get-home""}","2020-04-24 17:44:48","2020-04-24 17:44:48"
444,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""1746d7e5-5d58-46d2-a574-d702797fe768"", ""_rev"": ""1-909fa1fa7d09b7e2ceea6a91b0152632"", ""time"": ""2020-04-24T17:45:08.895Z"", ""screen"": ""get-home""}","2020-04-24 17:45:09","2020-04-24 17:45:09"
445,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""180479f0-614e-4258-8c03-041b734f95ff"", ""_rev"": ""1-c44aac8261255ed607b62e4434dc3770"", ""time"": ""2020-04-24T17:45:10.990Z"", ""screen"": ""get-home""}","2020-04-24 17:45:11","2020-04-24 17:45:11"
446,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""4dab42b7-d402-4cd0-adad-54bf10d6598a"", ""_rev"": ""1-301947c006cbe40349c77a9a320d5178"", ""time"": ""2020-04-24T17:46:08.197Z"", ""screen"": ""get-home""}","2020-04-24 17:46:08","2020-04-24 17:46:08"
447,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""1090e021-fb2b-4edd-aed2-0a4c9652dde6"", ""_rev"": ""1-4d50ea9b4aeb6269ba9b05cb3cda3fd7"", ""time"": ""2020-04-24T17:46:08.967Z"", ""screen"": ""get-home""}","2020-04-24 17:46:09","2020-04-24 17:46:09"
448,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""2c60b218-5db0-43b4-bad2-4d4c625ea426"", ""_rev"": ""1-939a3865bdc4c0ef11438a489c16aa61"", ""time"": ""2020-04-24T17:46:09.455Z"", ""screen"": ""get-home""}","2020-04-24 17:46:10","2020-04-24 17:46:10"
449,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""7805fe58-4d3c-446c-a5f6-cde7f9c99ebe"", ""_rev"": ""1-1ced124f8773f1391b84df2d16b13a3b"", ""time"": ""2020-04-24T17:46:09.768Z"", ""screen"": ""get-home""}","2020-04-24 17:46:10","2020-04-24 17:46:10"
450,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""15f4d4a4-ebdf-4ab1-8349-5b0b4b8eefe0"", ""_rev"": ""1-eec810461f079c923c42fdcc180203ab"", ""time"": ""2020-04-24T17:46:10.216Z"", ""screen"": ""get-home""}","2020-04-24 17:46:10","2020-04-24 17:46:10"
451,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""a5a4a354-81ab-4a8a-a1ca-036e6dadde76"", ""_rev"": ""1-55b6e8e53caf2f4c77a12ea05f681aaf"", ""time"": ""2020-04-24T17:46:10.715Z"", ""screen"": ""get-home""}","2020-04-24 17:46:11","2020-04-24 17:46:11"
452,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""305f80c9-1a75-49ff-8dca-39371f1ae6d6"", ""_rev"": ""1-13c7ad0e8f2fe9f036e3916ec92af443"", ""time"": ""2020-04-24T17:46:11.229Z"", ""screen"": ""get-home""}","2020-04-24 17:46:11","2020-04-24 17:46:11"
453,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""600387e5-73aa-4a83-ada1-436f82eb35ae"", ""_rev"": ""1-9d565452bd2507586fc94aacc728382c"", ""time"": ""2020-04-24T17:46:12.213Z"", ""screen"": ""get-home""}","2020-04-24 17:46:12","2020-04-24 17:46:12"
454,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""f4e06473-05c6-4585-935d-c5de1aa8a146"", ""_rev"": ""1-74040cf8e599767bfa428ed5aaff495e"", ""time"": ""2020-04-24T17:46:13.050Z"", ""screen"": ""get-home""}","2020-04-24 17:46:13","2020-04-24 17:46:13"
455,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""36963d08-d5a6-4939-9d99-0c7bf6a13fe9"", ""_rev"": ""1-9a69e163898f6109324d3d5eadf92e1f"", ""time"": ""2020-04-24T17:46:13.398Z"", ""screen"": ""get-home""}","2020-04-24 17:46:14","2020-04-24 17:46:14"
456,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""136ca6ea-9cf9-428c-b938-5b8338157450"", ""_rev"": ""1-f3ec12a4ca6a2768f0259b5bf6b1b418"", ""time"": ""2020-04-24T17:46:13.663Z"", ""screen"": ""get-home""}","2020-04-24 17:46:14","2020-04-24 17:46:14"
457,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""b762444a-cd20-4258-8fb6-bd36ff533706"", ""_rev"": ""1-b054edcb8816085a5442bfe7c0b88802"", ""time"": ""2020-04-24T17:46:13.971Z"", ""screen"": ""get-home""}","2020-04-24 17:46:14","2020-04-24 17:46:14"
458,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""68afaf80-218a-444a-a10f-34b84c75038e"", ""_rev"": ""1-efab45c129652e3b24457aa57c9d3d5d"", ""time"": ""2020-04-24T17:46:14.210Z"", ""screen"": ""get-home""}","2020-04-24 17:46:14","2020-04-24 17:46:14"
459,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""6010c7ff-739c-403f-9b3e-989ddc9e9bc6"", ""_rev"": ""1-c76dc68225ad806b7a8d8959bdfe8206"", ""time"": ""2020-04-24T17:46:14.427Z"", ""screen"": ""get-home""}","2020-04-24 17:46:15","2020-04-24 17:46:15"
460,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""ce4fc797-b4bc-44c7-825c-a20f8f1bae4a"", ""_rev"": ""1-86c8e84b00f0ec0cad2e3e1dea376119"", ""time"": ""2020-04-24T17:46:14.651Z"", ""screen"": ""get-home""}","2020-04-24 17:46:15","2020-04-24 17:46:15"
461,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""fdc361ca-8ece-4e5e-adf2-010d8f0a0e9d"", ""_rev"": ""1-82a5cb15cffa0840936b1fc255cb798e"", ""time"": ""2020-04-24T17:46:14.888Z"", ""screen"": ""get-home""}","2020-04-24 17:46:15","2020-04-24 17:46:15"
462,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""eb95a3ba-7b62-46a4-8ce9-1785161f1def"", ""_rev"": ""1-0d82bed49ebcdc559682a86143212ea4"", ""time"": ""2020-04-24T17:46:15.008Z"", ""screen"": ""get-home""}","2020-04-24 17:46:15","2020-04-24 17:46:15"
463,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""846d9ab8-ca08-44fc-a9ea-c1f83a610c70"", ""_rev"": ""1-d351327bcfb3d9f3e33efa7348e20a9b"", ""time"": ""2020-04-24T17:46:15.235Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
464,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""5ad056d4-56a4-43a0-8901-2fcd3190b8d8"", ""_rev"": ""1-7e971e506fa99057edf3b6902554cfd6"", ""time"": ""2020-04-24T17:46:15.440Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
465,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""d876a5e2-1bac-49e0-8f5a-834aa7882ce5"", ""_rev"": ""1-b453ae8758c08b00faf0860636462b53"", ""time"": ""2020-04-24T17:46:15.645Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
466,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""f4449dc3-e8ac-4647-9f87-987d72500663"", ""_rev"": ""1-28c7202b0563ad227d01b96aa5bc8090"", ""time"": ""2020-04-24T17:46:15.824Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
467,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""a0de4073-fc72-4187-8f56-5c48817ea7d2"", ""_rev"": ""1-f5add56a712e5a13d1422b52943120ac"", ""time"": ""2020-04-24T17:46:16.016Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
468,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""a89cf904-00fa-4640-bfd0-00d51b18544a"", ""_rev"": ""1-5007efc888302c886e53234c2bbbfc20"", ""time"": ""2020-04-24T17:46:16.236Z"", ""screen"": ""get-home""}","2020-04-24 17:46:16","2020-04-24 17:46:16"
469,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""ad9ffc1c-d190-4896-bcfa-a49f8d99863f"", ""_rev"": ""1-e616cf680515816fadadc7e90260bfb0"", ""time"": ""2020-04-24T17:46:16.436Z"", ""screen"": ""get-home""}","2020-04-24 17:46:17","2020-04-24 17:46:17"
470,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""0b206e4d-f5a8-4449-8ca2-e460f6a2ec53"", ""_rev"": ""1-e40fe6f7f5556c013c155c318982d121"", ""time"": ""2020-04-24T17:46:16.723Z"", ""screen"": ""get-home""}","2020-04-24 17:46:17","2020-04-24 17:46:17"
471,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""1a65ab30-8617-499b-a2cf-27ef92124fd5"", ""_rev"": ""1-7ed9809c0281f8a8dbc6c0227b956300"", ""time"": ""2020-04-24T17:46:16.988Z"", ""screen"": ""get-home""}","2020-04-24 17:46:17","2020-04-24 17:46:17"
472,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""96996541-87fc-4a15-892e-24eaaa1bb5b3"", ""_rev"": ""1-e4913d347424785032dcea29b5bea45c"", ""time"": ""2020-04-24T17:46:17.535Z"", ""screen"": ""get-home""}","2020-04-24 17:46:18","2020-04-24 17:46:18"
473,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""df84c103-7019-4411-ae05-c4969dffa0d9"", ""_rev"": ""1-fa76baaf55f89a8a2651170122fc51f6"", ""time"": ""2020-04-24T17:46:17.801Z"", ""screen"": ""get-home""}","2020-04-24 17:46:18","2020-04-24 17:46:18"
474,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""656bf4ee-8c6a-4ded-9de2-6db6a302fc89"", ""_rev"": ""1-f836014e146be2f6361eb5aca604821b"", ""time"": ""2020-04-24T17:46:18.083Z"", ""screen"": ""get-home""}","2020-04-24 17:46:18","2020-04-24 17:46:18"
475,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""f9be5b02-d2b8-4c36-98c4-c886b3d4292e"", ""_rev"": ""1-60b56d11094eda37f38b67cc969f37eb"", ""time"": ""2020-04-24T17:46:18.357Z"", ""screen"": ""get-home""}","2020-04-24 17:46:19","2020-04-24 17:46:19"
476,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""a459d7be-cbd1-4cf9-b84c-26152f13ef0e"", ""_rev"": ""1-22a8609a3852dcc8873659b855292e59"", ""time"": ""2020-04-24T17:46:18.837Z"", ""screen"": ""get-home""}","2020-04-24 17:46:19","2020-04-24 17:46:19"
477,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""736c350d-1117-42e4-9619-e9db75f57f53"", ""_rev"": ""1-741335078d8053da354fa0afcfdad92f"", ""time"": ""2020-04-24T17:46:19.184Z"", ""screen"": ""get-home""}","2020-04-24 17:46:19","2020-04-24 17:46:19"
478,cc30bdc3-df14-4829-a55e-c4e79990d190,NAVIGATE,"{""_id"": ""f7419e07-9fbc-4f24-ae5a-5480f06e4c06"", ""_rev"": ""1-a43d3145b3786c543e48c799b8dcc225"", ""time"": ""2020-04-24T17:46:19.536Z"", ""screen"": ""get-home""}","2020-04-24 17:46:20","2020-04-24 17:46:20"
